Time_Sec,Hour,Stress_Level,Scenario,Is_Noisy,HR_Target,SDNN_Target,HR_Extracted,SDNN_Extracted,RMSSD,pNN50,LF,HF,LF_HF_Ratio
780,0.2167,0,Acute_Stress,True,65.0,41.357,57.78104570312505,48.799514344625344,46.81851956707671,39.63546518921287,883.829,2558.637,0.3454
810,0.225,0,Acute_Stress,True,65.0,41.357,55.36977547429314,37.56171748844626,55.565635145766606,28.030135344632274,899.918,2435.61,0.3695
840,0.2333,0,Acute_Stress,True,65.0,41.357,64.43086949978324,41.78536896583571,45.21872359612861,43.58178890804648,1039.518,2240.472,0.464
870,0.2417,0,Acute_Stress,True,65.0,41.357,66.70002592669752,41.95767936345649,56.151752024149346,45.3164592381929,1104.609,2429.086,0.4547
900,0.25,0,Acute_Stress,True,65.0,41.357,80.25850152439573,34.62513842970518,37.163435132532676,38.72137685774042,1146.209,2299.775,0.4984
930,0.2583,0,Acute_Stress,True,65.0,41.357,67.42192816154794,34.860567158484166,53.23914248311184,35.289781613248266,1032.017,2882.04,0.3581
960,0.2667,0,Acute_Stress,True,65.0,41.357,68.13226249204769,42.155388705928445,55.61750625550885,34.289878918874884,1021.353,2870.977,0.3558
990,0.275,0,Acute_Stress,True,65.0,41.357,55.856719293539875,37.675508150840464,40.44526543754766,46.300912011143915,974.054,2345.722,0.4152
1020,0.2833,0,Acute_Stress,True,65.0,41.357,62.65842743368868,44.667664696833796,63.99817977479257,30.49411980121363,1194.295,2194.622,0.5442
1050,0.2917,0,Acute_Stress,True,65.0,41.357,66.94569729453403,33.13093399685707,50.84884731187843,34.49237609765012,1174.153,2455.155,0.4782
1080,0.3,0,Acute_Stress,True,65.0,41.357,70.7664990167518,40.45225186059111,49.272235268340005,20.264954540074914,1079.07,2706.614,0.3987
1110,0.3083,0,Acute_Stress,True,65.0,41.357,71.81384465539405,42.012708111963455,58.50631303095204,25.569069143328125,962.574,2172.164,0.4431
1140,0.3167,0,Acute_Stress,True,65.0,41.357,66.25386986046651,43.06871943463321,42.84593068171619,41.56350862188391,1005.178,2364.2,0.4252
1170,0.325,0,Acute_Stress,True,65.0,41.357,54.963771802110955,48.134056691030366,48.11712631791211,44.77039834921451,896.798,3073.627,0.2918
1200,0.3333,0,Acute_Stress,True,65.0,41.357,58.92849379893739,39.121904029188315,47.597863918778685,29.667916751883098,1006.317,2742.984,0.3669
1230,0.3417,0,Acute_Stress,True,65.0,41.357,68.0561125956427,47.38396987212017,41.24529563202222,42.92335976566433,1000.879,2673.336,0.3744
1260,0.35,0,Acute_Stress,True,65.0,41.357,70.23223399823998,44.59682842901302,53.046591009282494,50.5928196396602,1089.118,2588.691,0.4207
1290,0.3583,0,Acute_Stress,True,65.0,41.357,55.59754800859534,41.07885767295525,50.061378892983235,30.339736346747,847.463,2588.872,0.3273
1320,0.3667,0,Acute_Stress,True,65.0,41.357,66.63273976728867,39.52634846496367,49.94385885214446,48.597361110344174,1239.471,2272.391,0.5454
1350,0.375,0,Acute_Stress,True,65.0,41.357,59.7713025595871,39.36309067116005,56.85517517477297,39.17231870811687,904.505,2545.029,0.3554
1380,0.3833,0,Acute_Stress,True,65.0,41.357,63.02103174464246,40.912903453962464,50.256414048629125,33.76759559514012,1171.528,2596.466,0.4512
1410,0.3917,0,Acute_Stress,True,65.0,41.357,71.64867221092138,36.07474128504591,53.071125366381395,44.329577508914326,850.639,2706.172,0.3143
1440,0.4,0,Acute_Stress,True,65.0,41.357,67.64990858145455,39.51372428855973,52.38713320323431,42.273955870061926,1079.9,2089.888,0.5167
1470,0.4083,0,Acute_Stress,True,65.0,41.357,59.61314086931306,47.62281161462146,48.14709702429112,39.055958740407604,1125.915,1978.547,0.5691
1500,0.4167,0,Acute_Stress,True,65.0,41.357,56.22858855129282,46.024253271238756,48.939437827683165,31.527398202005564,1151.932,2647.334,0.4351
1530,0.425,0,Acute_Stress,True,65.0,41.357,50.965501114523605,45.855227554478475,46.77166745163433,36.539380755929635,836.358,2424.381,0.345
1560,0.4333,0,Acute_Stress,True,65.0,41.357,68.16681360797331,45.204699766083785,48.265627092275345,51.89624397732768,1031.388,2527.085,0.4081
1590,0.4417,0,Acute_Stress,True,65.0,41.357,69.30248836209697,42.26158361373611,52.03750366278632,40.22005027109863,1273.877,2585.191,0.4928
1620,0.45,0,Acute_Stress,True,65.0,41.357,56.946506242797604,39.76838492563984,54.44866046191071,43.29242344167993,944.564,2256.991,0.4185
1650,0.4583,0,Acute_Stress,True,65.0,41.357,66.60315208146464,38.713551650435264,42.461867739519015,56.694184116865145,999.895,2785.178,0.359
1680,0.4667,0,Acute_Stress,True,65.0,41.357,46.391121145820065,38.47150050567611,39.30088703871934,44.11246856418811,847.638,2566.223,0.3303
1710,0.475,0,Acute_Stress,True,65.0,41.357,64.031962551705,45.24825669409829,47.03993917206162,30.772653871276155,955.64,2556.733,0.3738
1740,0.4833,0,Acute_Stress,True,65.0,41.357,68.98772296354355,34.681667126482594,44.735514954525996,30.619139539339873,975.269,1895.725,0.5145
1770,0.4917,0,Acute_Stress,True,65.0,41.357,65.07853019662409,35.69292366625484,44.86266112400469,41.09832491127619,736.851,2459.777,0.2996
1800,0.5,0,Acute_Stress,True,65.0,41.357,71.5818070201118,42.17193715313734,54.472918443732944,33.64897432649407,846.419,1987.433,0.4259
1830,0.5083,0,Acute_Stress,True,65.0,41.357,61.734951015055756,46.667008848500075,53.170907091856414,30.463794061229073,849.214,2267.524,0.3745
1860,0.5167,0,Acute_Stress,True,65.0,41.357,69.01674429311417,43.175604272198754,55.01761501235808,37.04048940981875,1002.659,1908.287,0.5254
1890,0.525,0,Acute_Stress,True,65.0,41.357,61.01494120083509,44.216402800247494,46.74602759196305,40.775093660663316,881.663,2046.555,0.4308
1920,0.5333,0,Acute_Stress,True,65.0,41.357,61.60749312949166,42.34628780988835,51.45207485183351,42.391960710339774,1094.812,2585.869,0.4234
1950,0.5417,0,Acute_Stress,True,65.0,41.357,67.1841502322229,42.18873718156467,63.67041655386262,37.51246148291216,1257.726,2441.468,0.5152
1980,0.55,0,Acute_Stress,True,65.0,41.357,76.94247902631474,51.87388507348822,50.086494730025045,36.019735829889704,1012.107,2670.708,0.379
2010,0.5583,0,Acute_Stress,True,65.0,41.357,55.53922690521133,42.35214125347748,54.57532138151702,39.51685878912667,890.098,2408.852,0.3695
2040,0.5667,0,Acute_Stress,True,65.0,41.357,52.32422739413246,46.920905021218076,51.96911235326958,31.17223100317836,1073.155,2998.776,0.3579
2070,0.575,0,Acute_Stress,True,65.0,41.357,59.434313906762256,39.625348010031246,40.06428217538896,40.82369016735413,1134.694,2406.044,0.4716
2100,0.5833,0,Acute_Stress,True,65.0,41.357,72.60657773645875,40.035334014910084,53.724586997927155,34.68055314066165,955.158,2605.161,0.3666
2130,0.5917,0,Acute_Stress,True,65.0,41.357,52.46895417313347,41.41059648990084,46.777523034630875,31.980907088339155,917.922,2511.586,0.3655
2160,0.6,0,Acute_Stress,True,65.0,41.357,73.03796721401943,47.98528831644096,42.7389548267335,40.39922909263012,1161.465,2310.813,0.5026
2190,0.6083,0,Acute_Stress,True,65.0,41.357,59.91432763892331,44.07715358234026,44.387935339750214,24.691610210796817,1106.71,2226.85,0.497
2220,0.6167,0,Acute_Stress,True,65.0,41.357,66.19170127244118,27.11915479044389,50.37007899736203,47.9757620960964,1087.956,2486.714,0.4375
2250,0.625,0,Acute_Stress,True,65.0,41.357,67.7397000009102,41.52471447011027,50.79381083302814,34.17291877501819,858.2,2475.105,0.3467
2280,0.6333,0,Acute_Stress,True,65.0,41.357,58.39293854810167,40.71241166769999,59.654042268056635,37.70786594060633,1141.651,2779.387,0.4108
2310,0.6417,0,Acute_Stress,True,65.0,41.357,65.51975484231374,39.8682100088865,56.09076831070236,38.00119947096475,1122.826,1821.427,0.6165
2340,0.65,0,Acute_Stress,True,65.0,41.357,62.206550487381556,38.17382243231432,52.828009457130655,35.84218714676565,984.446,2529.685,0.3892
2370,0.6583,0,Acute_Stress,True,65.0,41.357,64.07456943037216,40.34109066559292,43.47816481474345,37.26205658895413,1070.833,2252.418,0.4754
2400,0.6667,0,Acute_Stress,True,65.0,41.357,58.2846414745437,39.61996759863762,44.57062339815489,45.15781351016385,739.432,2022.158,0.3657
2430,0.675,0,Acute_Stress,True,65.0,41.357,61.9707749427013,40.97997250271233,49.11488635329696,25.592878118074797,818.67,2446.534,0.3346
2460,0.6833,0,Acute_Stress,True,65.0,41.357,61.43802879474729,44.234661774542744,61.394384415568524,51.357865813786894,1022.738,2532.647,0.4038
2490,0.6917,0,Acute_Stress,True,65.0,41.357,68.11091568252824,41.581419419002394,38.144273064137685,35.1630870766061,999.739,2862.005,0.3493
2520,0.7,0,Acute_Stress,True,65.0,41.357,60.731858046181415,37.79388230312072,45.57425102593141,31.860177438860212,999.594,3097.277,0.3227
2550,0.7083,0,Acute_Stress,True,65.0,41.357,66.22021977440711,40.35467339560745,41.649505273504566,49.679674532760394,974.683,1671.282,0.5832
2580,0.7167,0,Acute_Stress,True,65.0,41.357,64.2340552531394,45.17486903129357,48.478420473610775,36.35251859068503,1072.112,2586.296,0.4145
2610,0.725,0,Acute_Stress,True,65.0,41.357,61.06925154158648,49.757120666591675,46.91401186163859,42.543274584771275,970.289,2151.256,0.451
2640,0.7333,0,Acute_Stress,True,65.0,41.357,72.9640498049594,44.09937314498102,61.2896349309457,37.85379228497232,854.28,2357.099,0.3624
2670,0.7417,0,Acute_Stress,True,65.0,41.357,65.26804096937771,40.28463125239105,51.12686583614343,45.17286670359767,1019.999,2392.238,0.4264
2700,0.75,0,Acute_Stress,True,65.0,41.357,65.58961721872309,47.1691984982814,43.7607756462536,28.022547475849173,1023.736,2275.096,0.45
2730,0.7583,0,Acute_Stress,True,65.0,41.357,65.34306493983054,45.07106882396017,53.31798053544014,41.82810723488208,1085.571,3009.904,0.3607
2760,0.7667,0,Acute_Stress,True,65.0,41.357,61.01925506043896,33.61409067862109,45.551755540598,41.694685009869545,1037.683,2391.656,0.4339
2790,0.775,0,Acute_Stress,True,65.0,41.357,69.76986095310446,45.92796360863216,62.63530368789646,42.57308469708973,1017.712,2661.451,0.3824
2820,0.7833,0,Acute_Stress,True,65.0,41.357,70.42580247482941,45.77943891784475,44.72542733312769,33.15572215530316,1150.805,2375.617,0.4844
2850,0.7917,0,Acute_Stress,True,65.0,41.357,70.96844628459328,29.853376301586145,55.892646163160144,46.86998744844015,1078.524,2849.392,0.3785
2880,0.8,0,Acute_Stress,True,65.0,41.357,74.1827288021758,37.601041671418,50.31431781385841,30.053664523394563,1114.771,2068.317,0.539
2910,0.8083,0,Acute_Stress,True,65.0,41.357,65.92430399594653,44.47068587905947,64.90902151761568,36.73056689495282,894.259,2152.057,0.4155
2940,0.8167,0,Acute_Stress,True,65.0,41.357,62.485980993256334,49.63644206079865,36.146890134532875,37.562112260851244,1056.869,2341.908,0.4513
2970,0.825,0,Acute_Stress,True,65.0,41.357,58.18250309656501,43.623824431689144,51.74833656400629,52.50175729540333,935.72,2792.876,0.335
3000,0.8333,0,Acute_Stress,True,65.0,41.357,76.64813861071802,36.57915871577233,41.43751160347725,34.27429167409272,858.436,3045.881,0.2818
3030,0.8417,0,Acute_Stress,True,65.0,41.357,78.53247353829553,41.234659309013075,57.856889479339046,38.32798020536179,934.01,2837.185,0.3292
3060,0.85,0,Acute_Stress,True,65.0,41.357,66.48568842410663,40.18513816594723,48.94104302688371,44.88515110546958,993.066,2233.744,0.4446
3090,0.8583,0,Acute_Stress,True,65.0,41.357,67.72396937169495,44.86051351306568,52.83544714092581,39.59742644477432,929.487,3144.959,0.2955
3120,0.8667,0,Acute_Stress,True,65.0,41.357,64.04347866509862,41.212361087141765,48.08939938091762,45.519517941635954,1003.561,2483.688,0.4041
3150,0.875,0,Acute_Stress,True,65.0,41.357,69.46404187464707,41.40209498746497,52.77016219135352,40.00064266625822,1104.881,2472.705,0.4468
3180,0.8833,0,Acute_Stress,True,65.0,41.357,46.06159997354811,41.82245876316809,53.23040972423879,17.518451190063036,1074.417,3145.387,0.3416
3210,0.8917,0,Acute_Stress,True,65.0,41.357,59.81190557604948,46.690453779237274,56.35512896995316,35.53879806867029,885.449,2332.545,0.3796
3240,0.9,0,Acute_Stress,True,65.0,41.357,59.42169451617082,44.981942448816405,43.09999889768107,37.40302842974916,1033.607,2190.848,0.4718
3270,0.9083,0,Acute_Stress,True,65.0,41.357,76.32700572205484,40.109862563871324,53.742815783121785,41.73173167086196,957.435,2013.712,0.4755
3300,0.9167,0,Acute_Stress,True,65.0,41.357,64.79389306112262,45.096506445120305,49.827655038625295,31.829466355839713,830.107,3023.947,0.2745
3330,0.925,0,Acute_Stress,True,65.0,41.357,56.535685552922324,38.32729843550011,55.37883913570364,29.8129647546801,985.172,2208.646,0.4461
3360,0.9333,0,Acute_Stress,True,65.0,41.357,67.49196074163052,47.186017378897475,58.94228757741469,35.646031044099175,1134.348,3341.585,0.3395
3390,0.9417,0,Acute_Stress,True,65.0,41.357,65.67967597653073,38.87927787412067,44.8883488577065,25.05262266998082,1046.316,2395.654,0.4368
3420,0.95,0,Acute_Stress,True,65.0,41.357,74.81450879638759,43.08803534286282,46.43112114337472,22.91350357340902,991.503,2309.444,0.4293
3450,0.9583,0,Acute_Stress,True,65.0,41.357,68.39917925502849,47.86053002761496,48.257964264502455,41.92530334602176,1215.63,1690.601,0.7191
3480,0.9667,0,Acute_Stress,True,65.0,41.357,57.362240606079006,37.41362212890534,55.38917287234851,48.31048177807655,1096.986,2944.079,0.3726
3510,0.975,0,Acute_Stress,True,65.0,41.357,71.10929388179022,42.58349065132017,40.193512189157644,47.01117717811122,1048.63,1806.495,0.5805
3540,0.9833,0,Acute_Stress,True,65.0,41.357,55.739854042677734,38.991841105465774,44.36507659254115,49.37340095275754,928.956,2235.925,0.4155
3570,0.9917,0,Acute_Stress,True,65.0,41.357,55.71201793889958,42.50693060017629,53.983956448214435,44.46536305154751,963.064,2326.637,0.4139
3600,1.0,0,Acute_Stress,True,65.0,41.357,63.693180241459615,37.82117385361133,41.582405293440594,32.96951491817128,1144.004,2436.524,0.4695
3630,1.0083,0,Acute_Stress,True,65.0,41.357,74.40657696097779,38.98157577561886,61.506678323133386,34.531053419097724,901.221,2044.857,0.4407
3660,1.0167,0,Acute_Stress,True,65.0,41.357,69.6911816701901,38.265533283576715,42.984390801858716,36.1155657939164,1047.389,2576.085,0.4066
3690,1.025,0,Acute_Stress,True,65.0,41.357,64.74204700960895,44.0570688354839,48.10788478466756,44.43366745694714,935.867,2779.038,0.3368
3720,1.0333,0,Acute_Stress,True,65.0,41.357,71.80369728076508,44.18072106686824,57.776526581625625,51.38746497484908,883.464,2302.126,0.3838
3750,1.0417,0,Acute_Stress,True,65.0,41.357,61.266697695059605,38.09399045831349,53.480442858481695,35.37111820379947,1231.594,2770.051,0.4446
3780,1.05,0,Acute_Stress,True,65.0,41.357,53.352628195897786,39.22740066508186,62.46895161139041,26.606395944381187,1073.244,2229.742,0.4813
3810,1.0583,0,Acute_Stress,True,65.0,41.357,55.33240324745816,37.511026997339066,59.04035982367293,41.21582586121606,1003.649,2790.167,0.3597
3840,1.0667,0,Acute_Stress,True,65.0,41.357,63.665821691544906,38.71066978014676,46.81336850755005,32.50981568603257,905.736,2273.795,0.3983
3870,1.075,0,Acute_Stress,True,65.0,41.357,74.39641039836455,42.19948897076069,56.39503189387013,31.89169485091661,899.861,2650.971,0.3394
3900,1.0833,0,Acute_Stress,True,65.0,41.357,71.83486328774053,45.20518731000831,45.334106366838135,39.055281094325835,920.947,2237.975,0.4115
3930,1.0917,0,Acute_Stress,True,65.0,41.357,54.317587433424556,35.636459118026316,47.22451129284522,36.205974680343864,884.025,2402.82,0.3679
3960,1.1,0,Acute_Stress,True,65.0,41.357,64.26236248931889,35.76798390162308,38.873421905181054,34.404030826073814,937.118,2432.381,0.3853
3990,1.1083,0,Acute_Stress,True,65.0,41.357,68.71286793442374,37.26124407860825,50.77211265399312,37.27121683554173,1030.365,2208.793,0.4665
4020,1.1167,0,Acute_Stress,True,65.0,41.357,76.92842468856291,42.499910722579884,52.589777574449144,37.315763191607864,1020.284,3069.211,0.3324
4050,1.125,0,Acute_Stress,True,65.0,41.357,67.97637029918502,42.31681542218982,46.11080142051235,52.771070888520654,1186.895,2351.321,0.5048
4080,1.1333,0,Acute_Stress,True,65.0,41.357,64.68390746177998,45.92251066621528,50.03204075425368,43.064534112516874,1113.418,2875.334,0.3872
4110,1.1417,0,Acute_Stress,True,65.0,41.357,73.37741225600551,43.98944396956533,45.53666937523038,38.44290586076109,966.33,1958.712,0.4933
4140,1.15,0,Acute_Stress,True,65.0,41.357,72.66835637118692,45.64031972041082,52.27641475671265,35.24140341290538,917.383,2995.747,0.3062
4170,1.1583,0,Acute_Stress,True,65.0,41.357,64.73738059517895,40.48132590433823,51.12840077299521,37.43521721457458,1001.524,2931.93,0.3416
4200,1.1667,0,Acute_Stress,True,65.0,41.357,56.097413756892536,47.315295550811214,43.77968186878538,32.566534958012994,953.783,2530.583,0.3769
4230,1.175,0,Acute_Stress,True,65.0,41.357,75.33366056194505,40.16785007063254,48.41701762592154,50.21643215761136,899.433,1693.922,0.531
4260,1.1833,0,Acute_Stress,True,65.0,41.357,64.42201678577109,40.33876318309137,43.80128450409238,42.6835649875989,1064.191,2334.31,0.4559
4290,1.1917,0,Acute_Stress,True,65.0,41.357,54.25488870255401,36.34538760229924,43.52074186174287,35.497252381523396,1118.189,2391.308,0.4676
4320,1.2,0,Acute_Stress,True,65.0,41.357,63.77719019133473,46.7953590199856,51.40522380086635,28.369332375921182,1020.044,2296.386,0.4442
4350,1.2083,0,Acute_Stress,True,65.0,41.357,50.79045803747488,43.38615166067583,60.22819924648175,36.16885643664778,991.306,2721.083,0.3643
4380,1.2167,0,Acute_Stress,True,65.0,41.357,58.25319462877523,34.42232577122357,47.882411169032395,32.41663253012685,1086.607,2884.133,0.3768
4410,1.225,0,Acute_Stress,True,65.0,41.357,53.60710672640354,48.84000315051849,53.64347248108745,29.3608748941395,1248.16,2465.955,0.5062
4440,1.2333,0,Acute_Stress,True,65.0,41.357,65.21104765053359,40.2387441144883,62.038086841909845,34.25096955772769,1165.667,2504.312,0.4655
4470,1.2417,0,Acute_Stress,True,65.0,41.357,80.49346711211128,41.6098726581077,45.33168857498156,43.98210157364182,796.601,2824.013,0.2821
4500,1.25,0,Acute_Stress,True,65.0,41.357,63.7960122346689,35.93564706170615,52.51454273689633,39.85713787396457,875.154,2539.439,0.3446
4530,1.2583,0,Acute_Stress,True,65.0,41.357,69.07033838627522,44.483231100166996,51.959392103401726,46.48366111987935,917.884,2382.556,0.3853
4560,1.2667,0,Acute_Stress,True,65.0,41.357,72.03960296808262,50.240531274552914,42.496727888421574,42.53508594422168,1043.113,2476.731,0.4212
4590,1.275,0,Acute_Stress,True,65.0,41.357,62.329227034753934,41.0027684126158,50.726788525042565,43.48651314507696,920.842,2503.991,0.3677
4620,1.2833,0,Acute_Stress,True,65.0,41.357,72.69965368447886,46.27726181858219,53.36000907081879,41.33478841260153,1026.438,2291.617,0.4479
4650,1.2917,0,Acute_Stress,True,65.0,41.357,76.84462077012101,44.48452966703563,58.686764805884394,38.31402444589905,945.79,2854.491,0.3313
4680,1.3,0,Acute_Stress,True,65.0,41.357,60.092940309319985,42.763898286496534,50.191288634037996,26.57051371732399,891.054,2115.322,0.4212
4710,1.3083,0,Acute_Stress,True,65.0,41.357,71.04538768022996,41.11354536788112,43.02554214520661,45.30009159544534,1010.582,2245.917,0.45
4740,1.3167,0,Acute_Stress,True,65.0,41.357,51.608790832075904,39.58977755940758,49.770502878298835,46.637182472568725,940.505,2859.615,0.3289
4770,1.325,0,Acute_Stress,True,65.0,41.357,68.18101036606461,40.56524053716812,57.92765009251783,39.27538849715689,1189.078,2368.65,0.502
4800,1.3333,0,Acute_Stress,True,65.0,41.357,81.21419376241866,42.27094954956293,51.57965393944432,40.47616504726345,850.2,2683.02,0.3169
4830,1.3417,0,Acute_Stress,True,65.0,41.357,58.09440851749275,42.50307726990473,47.57269272450194,36.63394368276891,900.388,2298.061,0.3918
4860,1.35,0,Acute_Stress,True,65.0,41.357,47.66724576272242,37.668315416800176,48.369193985845456,35.088303509758475,984.681,2554.868,0.3854
4890,1.3583,0,Acute_Stress,True,65.0,41.357,63.57401751708444,46.575700368166636,41.16321377020623,36.55470703825129,898.714,2047.207,0.439
4920,1.3667,0,Acute_Stress,True,65.0,41.357,54.3119724545672,42.49060584579966,48.40318308542209,48.264150985651895,982.924,2503.756,0.3926
4950,1.375,0,Acute_Stress,True,65.0,41.357,83.57293298345559,43.2358971369267,52.57061491555126,43.64234908229316,1082.86,2536.083,0.427
4980,1.3833,0,Acute_Stress,True,65.0,41.357,62.976641478016546,42.534734046718825,37.314589535075015,38.781615045060754,1103.075,2628.961,0.4196
5010,1.3917,0,Acute_Stress,True,65.0,41.357,61.91121671527485,52.499837271599176,53.58492929182645,38.25079007768265,942.485,2732.53,0.3449
5040,1.4,0,Acute_Stress,True,65.0,41.357,69.56060149853768,33.07244884531494,50.7147762053546,28.61853037292886,1059.918,2399.236,0.4418
5070,1.4083,0,Acute_Stress,True,65.0,41.357,53.41240616871725,45.23827555622782,51.579738328348576,42.58026395096429,748.829,2298.323,0.3258
5100,1.4167,0,Acute_Stress,True,65.0,41.357,66.35491297067597,55.114990318282935,37.48867825546368,43.63603542044293,1068.951,2403.214,0.4448
5130,1.425,0,Acute_Stress,True,65.0,41.357,52.58686205148282,33.65387877770043,56.30032837243889,36.027941774526205,791.66,2619.472,0.3022
5160,1.4333,0,Acute_Stress,True,65.0,41.357,58.78942478529362,44.26275370119998,61.193205625689885,31.147469537399203,876.731,2410.172,0.3638
5190,1.4417,0,Acute_Stress,True,65.0,41.357,68.03543767288,48.11501485577141,46.077969816568775,39.837113571559364,1288.178,2580.901,0.4991
5220,1.45,0,Acute_Stress,True,65.0,41.357,70.18214288408379,32.92308725663315,39.35496575862813,25.371518595391283,1113.519,2507.326,0.4441
5250,1.4583,0,Acute_Stress,True,65.0,41.357,52.922707617666084,47.519650040200176,47.97284589736663,36.5340607078552,1148.882,2704.667,0.4248
5280,1.4667,0,Acute_Stress,True,65.0,41.357,57.79688817407053,40.26843332188308,48.42098354227321,39.82842754053195,1001.698,2756.462,0.3634
5310,1.475,0,Acute_Stress,True,65.0,41.357,60.18381047174685,38.29647033256743,43.53107503369323,31.28822615034305,1012.473,2692.528,0.376
5340,1.4833,0,Acute_Stress,True,65.0,41.357,69.5867658148912,41.713660839324994,47.850821381347664,39.12251254232462,1232.51,2581.175,0.4775
5370,1.4917,0,Acute_Stress,True,65.0,41.357,61.75864163456546,43.57361143959225,47.60234615949583,31.6701722058741,945.437,2685.057,0.3521
5400,1.5,0,Acute_Stress,True,65.0,41.357,68.15269766441745,48.98759337437383,49.11711248946142,48.66819244809277,1162.779,2617.664,0.4442
5430,1.5083,0,Acute_Stress,True,65.0,41.357,56.6508405583431,37.94264154270902,48.29044088926243,34.27178763254266,1049.646,2094.653,0.5011
5460,1.5167,0,Acute_Stress,True,65.0,41.357,66.0732724576033,33.137111835652874,32.77886200592655,35.08474709283767,942.52,2750.288,0.3427
5490,1.525,0,Acute_Stress,True,65.0,41.357,66.51767861244994,43.943702030660845,42.03446442643474,40.95903207532667,921.307,2345.936,0.3927
5520,1.5333,0,Acute_Stress,True,65.0,41.357,65.45292213390414,42.078131757005686,42.09051355152069,32.10966723407459,896.966,2526.572,0.355
5550,1.5417,0,Acute_Stress,True,65.0,41.357,63.43896208656492,43.46609591116579,51.791791082600064,36.603604583490785,1084.199,2259.818,0.4798
5580,1.55,0,Acute_Stress,True,65.0,41.357,72.23289968275841,43.017973759485855,52.72956739662133,45.767352539700276,966.131,2337.124,0.4134
