source_file,window_id,window_start,window_end,label,mean_rr_ms,median_rr_ms,sdnn_ms,rmssd_ms,pnn50,heart_rate_bpm,n_peaks,duration_sec,peak_rate_per_sec,rr_valid_ratio,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_skew,voltage_kurtosis,lf_power,hf_power,lf_hf_ratio,total_power
balanced_interleaved.csv,10,2560.0,2816.0,0,666.4082898172323,640.625,114.17125469317094,75.87329995677655,30.104712041884817,90.03489439853077,384,255.99609375,1.500022888532845,1.0,0.20619353907155405,0.21656046029720877,-0.23810861616674292,1.0572792136563796,1.152725404968964,2.4414906103078424,5684.388656393135,5011.149112441766,1.134348335849723,10738.46939178007
balanced_interleaved.csv,11,2816.0,3072.0,3,610.4123056220096,601.5625,63.586991895455284,48.3149933645907,16.30695443645084,98.29421760896523,419,255.99609375,1.636743724727245,1.0,0.19552653038760803,0.21853933627601352,-0.23166343082509047,1.0627714499708285,1.259180759773282,2.72329937926839,3724.1702635050137,1865.447442595083,1.9963951695815148,5593.112552666671
balanced_interleaved.csv,12,3072.0,3328.0,0,644.4328557934509,640.625,71.62635172299352,66.44888476503965,26.262626262626267,93.10512252843728,398,255.99609375,1.554711223010605,1.0,0.21981522395624084,0.2136295998861572,-0.2083955844237455,1.0630975583532805,1.2088312534106542,2.603268828360555,4441.77852097621,3356.6374478165762,1.3232821804647075,7810.409516366044
balanced_interleaved.csv,13,3328.0,3584.0,2,642.0910736775819,640.625,57.05952441605671,34.97273405566066,14.14141414141414,93.44468792619948,398,255.99609375,1.554711223010605,1.0,0.20197845705575632,0.21533869778404213,-0.22426073242889083,1.0638750688546792,1.2710055131509321,2.7947024469159025,3816.7807108863994,1552.8756455385967,2.4578791752269344,5373.907373491108
balanced_interleaved.csv,14,3584.0,3840.0,0,671.7722039473684,671.875,68.96245204759666,62.74462813736704,30.343007915567284,89.31599081866871,381,255.99609375,1.4883039597161822,1.0,0.23451757912165258,0.21042743758276222,-0.19270443109823118,1.0690823962714397,1.1961210487816332,2.5828889361868734,4188.303888467213,3346.536913524813,1.251533748676267,7534.9767443817445
balanced_interleaved.csv,15,3840.0,4096.0,1,664.73388671875,660.15625,68.47028205050407,45.894992466609224,21.148825065274153,90.2616839592324,385,255.99609375,1.5039291981383993,1.0,0.20452313182045237,0.2147784314428357,-0.2224081708796298,1.0630368245995443,1.2570927075031142,2.7389998334956456,4120.135888901187,2436.0620235769206,1.6913099293143226,6566.593257899145
balanced_interleaved.csv,16,4096.0,4352.0,2,671.8441611842105,667.96875,68.98324391069988,61.69475283702846,24.80211081794195,89.30642471349664,381,255.99609375,1.4883039597161822,1.0,0.19810153872317018,0.21484109549661204,-0.23592192405715914,1.0566254883306816,1.2483704874531907,2.7503501208375507,5011.787255418708,2649.901651601381,1.8913106652052534,7675.771895901247
balanced_interleaved.csv,17,4352.0,4608.0,2,655.4487179487179,658.203125,64.1518797718394,41.17109737446299,24.164524421593832,91.54034229828852,391,255.99609375,1.527367055771725,1.0,0.20379033268028002,0.21503434845117728,-0.23492431652575316,1.0588408514726433,1.2357806133198395,2.711141710782985,4166.384003084656,2150.184224041564,1.9376869928165363,6320.43949076416
balanced_interleaved.csv,18,4608.0,4864.0,1,631.8262685643564,628.90625,57.42714241138771,37.262742004411656,18.36228287841191,94.96281333210909,406,255.99609375,1.5859616998550392,0.9975308641975309,0.20687649339647182,0.21595970055473107,-0.22716263910577406,1.0651839406565562,1.2405507616561273,2.6973633295835935,3438.3377656665148,1958.9321880254001,1.7552102041532907,5403.398264315325
balanced_interleaved.csv,19,4864.0,5120.0,3,638.720703125,628.90625,78.95178929876145,68.95349978256546,15.538847117794486,93.9377723415641,401,255.99609375,1.5664301518272679,1.0,0.1880430874899312,0.21823740793932114,-0.23794435277340142,1.05786878680224,1.2864898086040761,2.810718286300977,5091.758323096934,2352.013921884351,2.1648504184948005,7450.173908803219
balanced_interleaved.csv,20,5120.0,5376.0,3,737.7619219653179,742.1875,76.91197218407949,65.1132240076491,28.115942028985508,81.32704902980963,347,255.99609375,1.3554894331273366,1.0,0.20834084484325854,0.2076443486368572,-0.2097111164980769,1.0490662877390362,1.2672941994884674,2.8467976620827047,6526.075065535337,2313.7188744605796,2.8205998306759827,8856.88514065468
balanced_interleaved.csv,21,5376.0,5632.0,3,673.5137697889182,679.6875,58.901684607722245,36.025052583572176,17.195767195767196,89.08503833381792,381,255.99609375,1.4883039597161822,0.9973684210526316,0.1955685782009441,0.21254570275759418,-0.23076837220921256,1.0519163409738828,1.283096386996671,2.845295023955998,4543.222994976668,1431.075579348601,3.1746911627439403,5979.929902154288
balanced_interleaved.csv,22,5632.0,5888.0,0,641.3512876884422,636.71875,64.46534595409827,59.166556261796686,14.609571788413097,93.55247452024608,399,255.99609375,1.5586175326161593,1.0,0.21103790317834809,0.21299258345844724,-0.21492507646469705,1.061506840883725,1.263255658653673,2.759889479275224,4307.304855706692,2170.425877295565,1.9845436330098318,6493.480313918206
balanced_interleaved.csv,23,5888.0,6144.0,2,671.9677605540898,667.96875,73.93177664309654,63.24190479854933,31.216931216931215,89.28999800604322,381,255.99609375,1.4883039597161822,0.9973684210526316,0.20818207622580231,0.21425109902599657,-0.23024287637695412,1.0553542694096123,1.2124496613853766,2.61379065711378,5291.901901952969,3289.548817760216,1.6087014344891566,8602.228884373562
balanced_interleaved.csv,24,6144.0,6400.0,2,704.6853477961432,699.21875,73.46498826673258,53.53854845619112,33.70165745856354,85.14438421012446,364,255.99609375,1.4218966964217594,1.0,0.20997337469152552,0.2110563544032364,-0.2227951884497547,1.0570862580730633,1.2246592929465498,2.7176168899110165,6064.37084298834,2766.2914520849477,2.1922385793505734,8840.624476136789
balanced_interleaved.csv,25,6400.0,6656.0,2,703.3516056629834,707.03125,74.91449690516103,48.462642729491655,32.40997229916898,85.30584065908778,364,255.99609375,1.4218966964217594,0.9972451790633609,0.21440610318534276,0.2085591513275116,-0.2081252564920558,1.0539471793297088,1.2501206487576226,2.780990067366906,4514.2178593212075,2712.6163178708575,1.6641564196091077,7232.2313091560745
balanced_interleaved.csv,26,6656.0,6912.0,1,674.7375165343915,675.78125,67.13637629719223,59.5488851658049,23.872679045092838,88.92346805936319,380,255.99609375,1.484397650110628,0.9973614775725593,0.2120481366840322,0.21204140119131729,-0.20974394260474769,1.0591985886982207,1.2576450089302755,2.761954440419432,3870.2675036126993,2796.0991220348837,1.3841667747444093,6701.384931811027
balanced_interleaved.csv,27,6912.0,7168.0,1,761.3932291666666,761.71875,68.08628041085086,55.04323597932411,34.92537313432836,78.80290722530997,337,255.99609375,1.3164263370717937,1.0,0.2046466988679943,0.2103348233787827,-0.22052464913963055,1.0534686064283871,1.2487580050399667,2.7912246662421865,5119.284126887688,2850.3759155431003,1.796003151364082,7972.906825257804
balanced_interleaved.csv,28,7168.0,7424.0,0,775.4440539513678,773.4375,87.68029023224264,82.90673208054889,45.426829268292686,77.37502105311509,330,255.99609375,1.2890821698329138,1.0,0.250830969027687,0.2020693631396559,-0.17226745824193535,1.061529618614487,1.170120816577292,2.5821217630738786,6573.142643796695,5124.04808212134,1.2828026861675026,11711.058568919037
balanced_interleaved.csv,29,7424.0,7680.0,3,634.921097636816,613.28125,87.30410796520766,43.05854155334771,16.458852867830423,94.4999311305306,403,255.99609375,1.5742427710383764,1.0,0.18931464129334072,0.22127551583109162,-0.2528940908899032,1.057297435463328,1.1847872660849914,2.487054178531852,4331.810969782903,2179.172364352292,1.9878239283152954,6515.075724367463
balanced_interleaved.csv,30,7680.0,7936.0,0,692.0625846883469,664.0625,123.41188452095155,58.41195473014552,25.543478260869566,86.69736137667304,370,255.99609375,1.445334554055085,1.0,0.20073160842605892,0.21666655567193704,-0.24751680543606944,1.0585016153360192,1.169061675413249,2.588795509647267,6109.126422578417,3001.261280559524,2.0355196870562016,9115.783393501923
balanced_interleaved.csv,31,7936.0,8192.0,0,777.2365663109756,769.53125,104.03520014898862,110.5550995112979,54.12844036697248,77.1965738626787,329,255.99609375,1.2851758602273595,1.0,0.22838640924698617,0.20730541258961804,-0.20413561667686,1.0560761539871322,1.1509686064012747,2.5057048913802307,8065.445018207642,7566.3616169449915,1.0659608179636755,15655.579285876693
balanced_interleaved.csv,32,8192.0,8448.0,2,721.4424435028249,722.65625,81.5690862574523,54.78305719685534,31.444759206798867,83.16671765065769,356,255.99609375,1.390646219577325,0.9971830985915493,0.2155575272918383,0.20873286009494846,-0.21320363237846385,1.0524194698540836,1.2411341882439055,2.771453384765718,5323.774161290506,3176.1731172835994,1.6761599461693157,8503.43215597482
balanced_interleaved.csv,33,8448.0,8704.0,0,750.3102022058823,744.140625,89.09865218039876,88.13667776883676,42.18289085545723,79.96692544443934,341,255.99609375,1.3320515754940108,1.0,0.22654565632661172,0.2079290159596205,-0.20670913620565654,1.0523055122588394,1.1627690093044363,2.540333005100118,6638.20027594559,5688.371173980013,1.1669773425317822,12370.829210728476
balanced_interleaved.csv,34,8704.0,8960.0,1,718.1338028169014,714.84375,62.002554988473825,47.48301746643787,30.225988700564972,83.54988967884286,356,255.99609375,1.390646219577325,1.0,0.214479289300857,0.20923725789573264,-0.2071808557204814,1.0592130910980715,1.260654566181781,2.805856581680634,4340.539674337545,2387.919383926742,1.8177077934682517,6729.210636824393
balanced_interleaved.csv,35,8960.0,9216.0,2,732.7184813753581,730.46875,69.1844697897467,55.667311705683396,30.17241379310345,81.88683856776244,350,255.99609375,1.3672083619439994,1.0,0.21383685750444892,0.20847174384312783,-0.20919352033879918,1.0607695727752922,1.27823694569647,2.8803909578889133,5695.477426062046,2371.166617617437,2.4019726761272038,8070.064757470784
balanced_interleaved.csv,36,9216.0,9472.0,1,657.6091333762887,656.25,64.46330300435807,39.52009113040386,21.963824289405682,91.23960868966151,389,255.99609375,1.5195544365606164,1.0,0.21197399620600707,0.21178319455851521,-0.21694815623539077,1.0616222464187655,1.2679786159876179,2.796445738393275,4506.209375224503,1763.4179801014554,2.5553835937213507,6271.242388847611
balanced_interleaved.csv,37,9472.0,9728.0,1,648.4275856598985,636.71875,83.07816300241619,56.13202338133548,22.137404580152673,92.53153525067658,395,255.99609375,1.5429922941939422,1.0,0.1946449794539168,0.21941553983403916,-0.24613481716225682,1.0613970281554699,1.2105863361664548,2.595363320576051,5227.161777326635,2591.284079173309,2.017209081527736,7831.449739709912
balanced_interleaved.csv,38,9728.0,9984.0,3,657.6594716494845,640.625,78.38183631751257,58.18284267485064,19.379844961240313,91.23262506888739,390,255.99609375,1.5234607461661707,0.9974293059125964,0.18351650400048386,0.21898602883972632,-0.2555937966961883,1.06228229136554,1.2651836232692517,2.8157357334190207,5559.8554817729755,2048.993488684881,2.713456881379108,7639.481688018819
balanced_interleaved.csv,39,9984.0,10240.0,3,684.5467493297588,687.5,69.05541587844499,39.50366220544583,18.548387096774192,87.64923660618669,374,255.99609375,1.4609597924773021,1.0,0.19883830664887803,0.21198171573969513,-0.22849984460390554,1.057913946514827,1.282055235479892,2.877093016095616,5203.662323333072,1678.4661186961696,3.1002486528445807,6884.464197178931
balanced_interleaved.csv,40,10240.0,10496.0,3,622.6181402439024,621.09375,56.31871037432883,49.43587620374745,10.024449877750612,96.36725325172151,411,255.99609375,1.6054932478828108,1.0,0.18744692355121523,0.2196951251686031,-0.24055055294539818,1.0645130815984158,1.2961863101297462,2.827387023907699,3572.872898211247,1436.7297261833198,2.486809337273617,5022.757166956616
balanced_interleaved.csv,41,10496.0,10752.0,0,752.212389380531,750.0,79.31646720419877,71.36149412951771,42.60355029585799,79.76470588235294,340,255.99609375,1.3281452658884565,1.0,0.24622797526829027,0.20223080206933447,-0.1745484298171595,1.0441149089624355,1.1442060731491541,2.4524467815373434,5791.194609730547,4675.896973471375,1.2385205753220816,10469.302690751001
balanced_interleaved.csv,42,10752.0,11008.0,2,672.6048519736842,671.875,68.23469247178176,58.46442963008765,21.899736147757256,89.20542250615152,382,255.99609375,1.4922102693217365,0.9973753280839895,0.20096235839442356,0.21249296947591678,-0.22547223700023988,1.0526549034873525,1.2721379681508806,2.801992310130853,5217.7624941895165,2266.6687128637373,2.3019519635038908,7509.037967598575
balanced_interleaved.csv,43,11008.0,11264.0,2,697.052168715847,699.21875,75.45479812322856,42.77519059747934,24.10958904109589,86.0767711411554,367,255.99609375,1.4336156252384222,1.0,0.20820107223700746,0.21142652712914378,-0.22046233622474382,1.0618963184173353,1.2705330832785147,2.846280844330167,5431.566586920299,1827.4271938186594,2.9722478713749996,7261.210326164182
balanced_interleaved.csv,44,11264.0,11520.0,2,729.7879464285714,726.5625,76.49752298993607,70.00777149508542,38.96848137535817,82.21566318493936,351,255.99609375,1.3711146715495537,1.0,0.22096189535694447,0.20797734929771622,-0.2113875807025237,1.0552872250432235,1.2222263823464259,2.710077869541255,6296.610461710014,3395.6753488583663,1.85430284547872,9700.706275859828
balanced_interleaved.csv,45,11520.0,11776.0,1,721.4424435028249,722.65625,87.93968698929268,76.47480361557011,40.50991501416431,83.16671765065769,355,255.99609375,1.3867399099717708,1.0,0.2274906358000256,0.20768930409426362,-0.19801317190168352,1.0596916368292548,1.2027573757983767,2.6390281480272364,6010.1673363878945,4198.948217540795,1.4313506680746542,10263.024946650097
balanced_interleaved.csv,46,11776.0,12032.0,1,758.1845238095239,753.90625,88.04678870564811,82.0831503371006,41.7910447761194,79.13640824337585,337,255.99609375,1.3164263370717937,1.0,0.23816036280324157,0.20291938459128514,-0.1807214023915373,1.051053191696748,1.1790371814889067,2.601928880018078,7312.802076613773,4945.343237096664,1.4787248783376679,12270.377751214253
balanced_interleaved.csv,47,12032.0,12288.0,0,769.9430534638554,773.4375,87.50651954487932,72.16037272217966,45.9214501510574,77.92784119561729,333,255.99609375,1.3008010986495766,1.0,0.2520899881223811,0.20051191747255476,-0.1739814667645349,1.0516089617339288,1.1493525312267006,2.513276946754681,6112.251793882983,5341.849099550464,1.1442202278603024,11461.429402572154
balanced_interleaved.csv,48,12288.0,12544.0,3,595.8217727803739,593.75,50.41031272319223,27.158197586287486,7.494145199063232,100.70125453793483,429,255.99609375,1.6758068207827879,1.0,0.1823753165745141,0.22317187505446412,-0.2534128484578711,1.067525592762107,1.2859590633212432,2.786691656508334,2819.8151639750035,1109.7425935603428,2.540963265119259,3953.4757035709245
balanced_interleaved.csv,49,12544.0,12800.0,0,687.5,687.5,85.3828847858756,62.535950914476956,27.027027027027028,87.27272727272727,372,255.99609375,1.4531471732661936,1.0,0.21455234989833177,0.2098147776710353,-0.21474130076116854,1.0565572671921348,1.2269685051140728,2.7373642315397984,5078.735854083115,2961.2204778197656,1.715081971141303,8080.241057443988
balanced_interleaved.csv,50,12800.0,13056.0,2,668.7561354712042,656.25,88.48197304013365,76.84237681147202,27.559055118110237,89.71880303980183,383,255.99609375,1.4961165789272908,1.0,0.21497057464478664,0.21420280026671876,-0.21730003300981784,1.0680480759204638,1.1961083014489204,2.5748699621536604,5806.716774214964,3924.3769617649345,1.4796531604352996,9754.08166791516
balanced_interleaved.csv,51,13056.0,13312.0,2,628.8966286945813,628.90625,63.82274724925185,56.43028806647572,20.98765432098765,95.40518626176087,407,255.99609375,1.5898680094605935,1.0,0.20751346696656606,0.21622862975813215,-0.22695010027307394,1.0657538984875625,1.2355853411336213,2.677083607829661,3861.8968080838627,2594.131179555605,1.488705289277405,6486.012910973125
balanced_interleaved.csv,52,13312.0,13568.0,0,661.6539831606218,656.25,77.56681016704857,57.27686835396555,30.909090909090907,90.68183903826741,387,255.99609375,1.5117418173495079,1.0,0.21634693125464005,0.21284075855931484,-0.21804422365599926,1.0579583146727216,1.195307103255791,2.5867737117321736,4600.610709334967,3471.6638704963434,1.3251889816963238,8075.82469233678
balanced_interleaved.csv,53,13568.0,13824.0,1,673.8745052770448,671.875,65.98997353935049,46.24469444624169,26.190476190476193,89.03734972928329,380,255.99609375,1.484397650110628,1.0,0.20855681262199915,0.2116595344399087,-0.22051745861805275,1.0523656723370947,1.2373588983309698,2.729174193993398,4470.635246006619,2598.177282237557,1.7206813701936832,7077.725008993883
balanced_interleaved.csv,54,13824.0,14080.0,2,713.3052548882681,718.75,81.16288817831848,64.69430686354845,28.57142857142857,84.11546051122023,359,255.99609375,1.4023651483939878,1.0,0.20379823981992068,0.21137879671144646,-0.22253049529295532,1.0558959107567898,1.2574960727483921,2.7926962875062484,5496.372850995548,3017.2902783433865,1.82162547980411,8535.676560882519
balanced_interleaved.csv,55,14080.0,14336.0,1,692.9135529891304,693.359375,67.71327493914248,52.08235764867226,25.068119891008173,86.59088820123166,369,255.99609375,1.4414282444495308,1.0,0.21738745510160262,0.2112428676120751,-0.20549403498908828,1.0638176955652465,1.2505511371059346,2.7476561648367355,4057.132387915311,2427.7150772263285,1.6711732056096948,6492.8487611777455
balanced_interleaved.csv,56,14336.0,14592.0,3,723.607914305949,714.84375,84.17540505807692,79.367450854828,24.431818181818183,82.91783272927468,354,255.99609375,1.3828336003662165,1.0,0.1892149728384339,0.20982146934161064,-0.2341186564599002,1.041956617179563,1.2778575812509785,2.8893535262768903,7539.013759031862,2896.6537109468363,2.6026631110722467,10437.082214585073
balanced_interleaved.csv,57,14592.0,14848.0,3,633.2971464019851,617.1875,85.45954934355791,59.977316546155485,18.1592039800995,94.7422554181462,404,255.99609375,1.5781490806439307,1.0,0.17899644428895436,0.21974654711984815,-0.25514512630145486,1.054187384689515,1.2744056367753849,2.7827370728642338,5197.37533043972,2382.443721660133,2.181531208140391,7615.420168882034
balanced_interleaved.csv,58,14848.0,15104.0,3,639.8711622807018,625.0,70.68071583438223,34.798373024805684,16.08040201005025,93.76887651279854,400,255.99609375,1.5625238422217136,1.0,0.1832280484967861,0.2187423020135962,-0.25111823905842834,1.0590552729901397,1.2832723890878062,2.829744704813997,4502.364315572285,1362.558188218185,3.3043464525063833,5869.847941509901
balanced_interleaved.csv,59,15104.0,15360.0,3,696.909059945504,687.5,86.91737630920474,71.30634890115597,26.775956284153008,86.09444682020893,368,255.99609375,1.4375219348439765,1.0,0.2033196310646273,0.21365154240984938,-0.22770261351515586,1.0516990027550253,1.2036531671707769,2.5967859360739727,5315.682958989632,3631.4540035038262,1.4637891472288427,9011.084676342465
balanced_interleaved.csv,60,15360.0,15616.0,0,789.6188080495356,781.25,91.32459456158375,93.69337057773828,48.75776397515528,75.98603197941556,324,255.99609375,1.265644312199588,1.0,0.2526053051796641,0.19949610412297109,-0.16800595076173286,1.048096339502665,1.1462752138007368,2.5130423791735392,6907.86738413341,6240.571490155057,1.1069286514914636,13178.48689965452
balanced_interleaved.csv,61,15616.0,15872.0,2,734.1160842939481,738.28125,72.85849053089109,48.18282956995774,28.32369942196532,81.73094321684327,348,255.99609375,1.3593957427328909,1.0,0.21619288591405852,0.20783623738001986,-0.20468380521485627,1.0564175559644555,1.2581471178736139,2.8018657757553775,4878.691578472813,2284.3390233478713,2.1357125753263726,7164.289359313643
balanced_interleaved.csv,62,15872.0,16128.0,2,680.4770611702128,683.59375,66.74900462359157,39.83149321281466,19.733333333333334,88.17343511450382,378,255.99609375,1.4765850308995194,0.9973474801061007,0.1968887241077697,0.2119488267034425,-0.2233779861872519,1.0464784317884532,1.2693496897859207,2.786518986773724,4604.972271139559,1761.238500777978,2.614621625126546,6366.864951982109
balanced_interleaved.csv,63,16128.0,16384.0,1,744.437591374269,740.234375,97.51789213494273,70.43934824988506,32.55131964809384,80.5977568774261,343,255.99609375,1.3398641947051193,1.0,0.2206679712235347,0.2033193067247876,-0.19966204703055476,1.0455814368220642,1.2627562049224745,2.8652070728941776,7156.693579210886,3009.6603937808673,2.3779073526034393,10199.531536640723
balanced_interleaved.csv,64,16384.0,16640.0,1,666.867248694517,652.34375,91.16813039558419,53.77713191085586,29.05759162303665,89.97292957100252,384,255.99609375,1.500022888532845,1.0,0.21327607128677484,0.2140940582333805,-0.22111619198966395,1.0578049834180314,1.2064771750758991,2.5874505163730355,4751.372379009465,3388.681818541807,1.4021299825234228,8144.608105086821
balanced_interleaved.csv,65,16640.0,16896.0,1,660.15625,652.34375,77.54755427073592,76.1483882101235,31.34715025906736,90.88757396449704,388,255.99609375,1.5156481269550621,1.0,0.21084231916268203,0.21534967904789162,-0.23008376866630928,1.0633768752268142,1.217093641332158,2.668221989312098,5198.419380584757,3660.0090481638686,1.4203296527894294,8862.582468143635
balanced_interleaved.csv,66,16896.0,17152.0,0,661.239070595855,662.109375,65.15190533306955,45.97304247750848,26.233766233766232,90.73873984175326,387,255.99609375,1.5117418173495079,1.0,0.20832016536554823,0.2149688184542007,-0.2269818048559593,1.0562337951774734,1.2091691672500358,2.6062163546471897,3750.247954674741,2909.363691136921,1.2890268638807476,6660.153631531263
balanced_interleaved.csv,67,17152.0,17408.0,3,627.2554514742014,625.0,50.64389107082579,29.091219372937463,8.866995073891626,95.65480835437228,409,255.99609375,1.5976806286717022,0.9975490196078431,0.18436577313704577,0.21936599987541322,-0.245199539648286,1.0544184391494915,1.2862047262626146,2.7875019086612687,3268.770487530195,1165.2338678197034,2.805248437935012,4434.778853950282
balanced_interleaved.csv,68,17408.0,17664.0,0,736.5588976945245,730.46875,82.76490403733692,80.06531975897515,39.30635838150289,81.45988078862906,348,255.99609375,1.3593957427328909,1.0,0.2457339608704015,0.20218513588317846,-0.1751797913053212,1.0428316089004914,1.1531124178926924,2.4713625309856555,5960.4322250869955,5083.629994524555,1.1724756190963586,11069.946276350376
balanced_interleaved.csv,69,17664.0,17920.0,2,693.7096637228261,691.40625,74.77519139137904,63.32838024423822,27.520435967302454,86.49151530916713,369,255.99609375,1.4414282444495308,1.0,0.2054682670740826,0.21310072018155524,-0.22978041574250063,1.0565193490330322,1.2238223383192677,2.6962106020835908,5926.974797593929,2717.5728158071306,2.18098104423141,8649.54866060437
balanced_interleaved.csv,70,17920.0,18176.0,0,734.4875720461096,734.375,80.87196502921311,63.90978256962702,36.70520231213873,81.68960549305704,348,255.99609375,1.3593957427328909,1.0,0.2343666651775393,0.2036696202626071,-0.18949551526793668,1.049817682347126,1.2035395517842677,2.6789958678697534,6579.237526664001,3281.072221260363,2.0052096031390336,9881.48498077198
balanced_interleaved.csv,71,18176.0,18432.0,1,693.1211890243902,675.78125,98.90021187728199,68.96477124098087,38.58695652173913,86.56494845360825,370,255.99609375,1.445334554055085,1.0,0.2220931977637104,0.21211059425307593,-0.22250479288581937,1.0518829636471878,1.116948723535237,2.342710520808996,5659.307722807194,5112.006380764525,1.1070619442303626,10782.451281198179
balanced_interleaved.csv,72,18432.0,18688.0,1,636.4947007481297,632.8125,72.57106081856665,60.49613549366578,21.25,94.26629935720844,402,255.99609375,1.5703364614328221,1.0,0.2009099497037501,0.21622046226488592,-0.2358147014217806,1.0554486872501827,1.2124746350542392,2.6205708408396147,4552.539358274949,2726.212333191964,1.6699137124600434,7292.11410540912
balanced_interleaved.csv,73,18688.0,18944.0,2,629.2631172839506,617.1875,74.79906510635328,56.21996456428561,19.554455445544555,95.34962140952148,407,255.99609375,1.5898680094605935,0.9975369458128078,0.2033712314323493,0.2156541413555427,-0.22547110332075176,1.0662112481862016,1.2589355522204295,2.7768278026186115,4726.539993948993,2438.864337377968,1.9380085728878687,7198.8597432189945
balanced_interleaved.csv,74,18944.0,19200.0,1,705.4234288674033,707.03125,69.38898672216575,49.22160106942659,32.13296398891966,85.05529805883162,363,255.99609375,1.4179903868162052,1.0,0.22446168056529126,0.20746812742553386,-0.1968879542364438,1.058042077537582,1.2266619828910057,2.7057648150390134,4623.2388255854075,2753.6270682753725,1.678963313097076,7379.210332883111
balanced_interleaved.csv,75,19200.0,19456.0,3,726.6401811079545,730.46875,62.21446863317038,42.9480047369902,24.216524216524217,82.57181691840132,353,255.99609375,1.3789272907606622,1.0,0.20307223472240551,0.20872286895537306,-0.21802972377520222,1.0446458317661058,1.277056621154001,2.8457708477997077,5394.647694854904,1647.8773466767032,3.27369491772817,7042.557409945188
